budget,production,country_kaggle,director,genre_kaggle,gross,name,rating,released,runtime,score_imdb,star_kaggle,votes_imdb,writer_kaggle,year,genres_omdb,writers_omdb,actors_omdb,plot,language_omdb,country_omdb,awards,poster,score_metacritic,type
57000000.0,Warner Bros.,USA,Taylor Hackford,Drama,60984028.0,The Devil's Advocate,R,1997-10-17,144,7.5,Keanu Reeves,279086,Andrew Neiderman,1997,"Drama, Mystery, Thriller","Andrew Neiderman (novel), Jonathan Lemkin (screenplay), Tony Gilroy (screenplay)","Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones","Kevin Lomax, a ruthless young Florida attorney that never lost a case, is recruited by the most powerful law firm in the world. In spite of his mother's disagreement, which compares New York City to Babylon, he accepts the offer and the money that comes along. But soon, his wife starts feeling homesick as she witnesses devilish apparitions. However, Kevin is sinking in his new cases and pays less and less attention to his wife. His boss and mentor, John Milton, seems to always know how to overcome every problem and that just freaks Kevin right off.","English, German, Italian, Mandarin, Spanish","USA, Germany",2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,60,movie
17000000.0,Mandalay Entertainment,USA,Jim Gillespie,Horror,72586134.0,I Know What You Did Last Summer,R,1997-10-17,101,5.6,Jennifer Love Hewitt,112994,Lois Duncan,1997,"Horror, Mystery","Lois Duncan (novel), Kevin Williamson (screenplay)","Jennifer Love Hewitt, Sarah Michelle Gellar, Ryan Phillippe, Freddie Prinze Jr.","After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. But exactly one year later, the dead man returns from his watery grave and he's looking for more than an apology.",English,USA,3 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,52,movie
12000000.0,Miramax,USA,Quentin Tarantino,Crime,39673162.0,Jackie Brown,R,1997-12-25,154,7.5,Pam Grier,257809,Quentin Tarantino,1997,"Crime, Drama, Thriller","Quentin Tarantino (written for the screen by), Elmore Leonard (novel)","Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda","The middle-aged stewardess Jackie Brown smuggles money from Mexico to Los Angeles for the arms dealer Ordell Robbie. When she gets caught by the agents Ray Nicolet and Mark Dargus with ten thousand dollars and cocaine in her purse, they propose a deal to her to help them to arrest Ordell in exchange of her freedom. Meanwhile Ordell asks the 56-year-old Max Cherry, who runs a bail bond business, to release Jackie Brown with the intention of eliminating her. Jackie suspects of Ordell's intention and plots a complicated confidence game with Max to steal half a million dollars from Ordell.",English,USA,Nominated for 1 Oscar. Another 8 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,64,movie
75000000.0,Brandywine Productions,USA,Jean-Pierre Jeunet,Action,47748610.0,Alien Resurrection,R,1997-11-26,109,6.2,Sigourney Weaver,191097,Dan O'Bannon,1997,"Action, Horror, Sci-Fi","Dan O'Bannon (characters), Ronald Shusett (characters), Joss Whedon","Sigourney Weaver, Winona Ryder, Dominique Pinon, Ron Perlman","200 years after the conclusion of Alien 3, the Company is able to resurrect Ripley through the process of cloning and the scientists successfully take the Queen Alien out of her. But, Ripley's DNA gets mixed up with the Queen's and she begins to develop certain alien characteristics. The scientists begin breeding the aliens, but they later escape. Soon the Xeno-morphs are running amok on the ship, which is on course to Earth. The Queen then gives birth to a deadly new breed of alien, which could spell disaster for the entire human race. It's up to Ripley and a band of space pirates to stop the ship before it reaches Earth.",English,USA,7 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BNDljNGZkNmItNDlmMi00YzJhLWJiYWUtNGY4OGEwNmY0ODg4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,63,movie
73000000.0,Universal Pictures,USA,Steven Spielberg,Action,229086679.0,The Lost World: Jurassic Park,PG-13,1997-05-23,129,6.5,Jeff Goldblum,305054,Michael Crichton,1997,"Action, Adventure, Sci-Fi","Michael Crichton, David Koepp","Jeff Goldblum, Julianne Moore, Pete Postlethwaite","A research team is sent to an island eighty-seven miles away from the previous home of Jurassic Park, to document and photograph the now liberated dinosaurs. However, InGen the BioEngineering company has sent another larger team to the same island to catch, sedate, and transport some dinosaurs to San Diego where they will be used in a new Jurassic Park location. But life always finds a way. Will both teams return to the mainland with successful findings? Or will another tragedy occur?","English, Spanish",United States,Nominated for 1 Oscar. 4 wins & 28 nominations total,https://m.media-amazon.com/images/M/MV5BMDFlMmM4Y2QtNDg1ZS00MWVlLTlmODgtZDdhYjY5YjdhN2M0XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,59,movie
60000000.0,Golar Productions,UK,Paul W.S. Anderson,Horror,26673242.0,Event Horizon,R,1997-08-15,96,6.7,Laurence Fishburne,130640,Philip Eisner,1997,"Horror, Sci-Fi, Thriller",Philip Eisner,"Laurence Fishburne, Sam Neill, Kathleen Quinlan, Joely Richardson","In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.","English, Latin","UK, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZGI0NDMwNjAtNGEzNC00MzA1LTlkMjQtYjBkYTZlZjAyZWEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,35,movie
110000000.0,Eon Productions,UK,Roger Spottiswoode,Action,125332007.0,Tomorrow Never Dies,PG-13,1997-12-19,119,6.5,Pierce Brosnan,157749,Bruce Feirstein,1997,"Action, Adventure, Thriller","Bruce Feirstein, Ian Fleming","Pierce Brosnan, Jonathan Pryce, Michelle Yeoh",James Bond sets out to stop a media mogul's plan to induce war between China and the UK in order to obtain exclusive global media coverage.,"English, German, Danish, Mandarin, Cantonese","United Kingdom, United States",6 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@._V1_SX300.jpg,52,movie
50000000.0,Twentieth Century Fox Film Corporation,USA,Don Bluth,Animation,58406347.0,Anastasia,G,1997-11-21,94,7.1,Meg Ryan,94409,Susan Gauthier,1997,"Animation, Adventure, Drama","Susan Gauthier, Bruce Graham, Bob Tzudiker","Meg Ryan, John Cusack, Christopher Lloyd","The daughter of the last Russian Czar, Nicolas II (Rick Jones), Anastasia (Meg Ryan) is found by two Russian con men, Dimitri (John Cusack) and Vladimir (Kelsey Grammer), who seek the reward that her grandmother, the Dowager Empress Marie Feodorovna (Dame Angela Lansbury), promised to the ones who'll find her. But the evil mystic of the Czar family, Grigori Rasputin (Christopher Lloyd), still wants the Romanov family to be destroyed forever.","English, Russian, French",United States,Nominated for 2 Oscars. 10 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,61,movie
90000000.0,Twentieth Century Fox Film Corporation,USA,Mick Jackson,Action,49323468.0,Volcano,PG-13,1997-04-25,104,5.4,Tommy Lee Jones,62450,Jerome Armstrong,1997,"Action, Drama, Sci-Fi","Jerome Armstrong, Billy Ray","Tommy Lee Jones, Anne Heche, Gaby Hoffmann","Something unspeakably chilling is ultimately starting to heat up at The City of Los Angeles! Beneath the famed La Brea Tar Pits, a raging volcano has formed, raining a storm of deadly fire bombs and an endless tide of white-hot lava upon the stunned city!","English, Spanish, German",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BY2I2MTFiOWMtY2YzOC00MTZjLTg0NWUtMmZjZWJlZDYwZDZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,55,movie
35000000.0,Mandalay Entertainment,USA,Mike Newell,Biography,41909762.0,Donnie Brasco,R,1997-02-28,127,7.8,Al Pacino,239317,Joseph D. Pistone,1997,"Biography, Crime, Drama","Joseph D. Pistone (book), Richard Woodley (book), Paul Attanasio (screenplay)","Al Pacino, Johnny Depp, Michael Madsen, Bruno Kirby","This true story follows FBI agent Joe Pistone as he infiltrates the mafia of New York. Befriending Lefty Ruggiero, Pistone (under the name Donnie Brasco) is able to embed himself in a mafia faction led by Sonny Black. Ruggiero and Pistone become tight as the group goes about collecting money for 'the bosses'. Eventually, the group become big-time when Black himself becomes a boss; all the while, Pistone collects evidence. However, the trials and tribulations of the undercover work become more than Pistone can bear. His marriage falls apart, and to top it off, the mafia suspect a mole in the organization. The real dilemma is afforded to Pistone, who knows if he walks away from the mafia, Ruggiero will be the one punished.","English, Italian, Japanese",USA,Nominated for 1 Oscar. Another 2 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BYzMzMDZkYWEtODIzNS00YjI3LTkxNTktOWEyZGM3ZWI2MWM4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,76,movie
50000000.0,TriStar Pictures,USA,James L. Brooks,Comedy,148478011.0,As Good as It Gets,PG-13,1997-12-25,139,7.7,Jack Nicholson,238028,Mark Andrus,1997,"Comedy, Drama, Romance","Mark Andrus (story), Mark Andrus (screenplay), James L. Brooks (screenplay)","Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr.","New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",English,USA,Won 2 Oscars. Another 36 wins & 54 nominations.,https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,67,movie
17000000.0,Capella International,USA,Jay Roach,Adventure,53883989.0,Austin Powers: International Man of Mystery,PG-13,1997-05-02,94,7.0,Mike Myers,193479,Mike Myers,1997,"Adventure, Comedy",Mike Myers,"Mike Myers, Elizabeth Hurley, Michael York, Mimi Rogers","Austin Powers is a 60's spy who is cryonically frozen and released in the 1990's. The world is a very different place for Powers. Unfortunately for Austin, everyone is no longer sex-mad. Although he may be in a different decade, his mission is still the same. He has teamed up with Vanessa Kensington to stop the evil Dr. Evil, who was also frozen in the past. Dr. Evil stole a nuclear weapon and is demanding a payment of (when he realises its the 90's) 100 billion dollars. Can Austin Powers stop this madman? or will he caught up with Evil's henchman, with names like Alotta Fagina and Random Task? Only time will tell!",English,USA,3 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMWUwMmEwY2QtMGZmZC00ZDVjLTg1NDgtMmI0MmZmYmM4NGIxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,51,movie
15000000.0,October Films,France,David Lynch,Mystery,3796699.0,Por el lado oscuro del camino,R,1997-02-21,134,7.6,Bill Pullman,107530,David Lynch,1997,,,,,,,,,,
40000000.0,Constellation Entertainment,USA,Francis Ford Coppola,Crime,45856732.0,The Rainmaker,PG-13,1997-11-21,135,7.1,Matt Damon,50025,John Grisham,1997,"Crime, Drama, Thriller","John Grisham, Francis Ford Coppola, Michael Herr","Matt Damon, Danny DeVito, Claire Danes",An underdog lawyer takes on a fraudulent insurance company.,English,"United States, Germany",2 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMjdlMjI2ZjgtN2ViOS00ZmI0LWE0ZTMtZjg1ZjczYWYzOGZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,72,movie
45000000.0,Universal Pictures,USA,Tom Shadyac,Comedy,181410615.0,Liar Liar,PG-13,1997-03-21,86,6.8,Jim Carrey,237870,Paul Guay,1997,"Comedy, Fantasy","Paul Guay, Stephen Mazur","Jim Carrey, Maura Tierney, Justin Cooper, Cary Elwes","Fletcher Reede, a fast talking attorney, habitual liar, and divorced father is an incredibly successful lawyer who has built his career by lying. He has a habit of giving precedence to his job and always breaking promises to be with his young son Max, but Fletcher lets Max down once too often, for missing his own son's birthday party. But until then at 8:15 Max has decided to make an honest man out of him as he wishes for one whole day his dad couldn't tell a lie. When the wish comes true all Fletcher can do is tell the truth and cannot tell one lie. Uh-oh for Fletcher!",English,USA,4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,70,movie
0.0,Cube Libre,Canada,Vincenzo Natali,Drama,501818.0,El cubo,R,1998-07-11,90,7.3,Nicole de Boer,174546,Andr� Bijelic,1997,Game-Show,N/A,Raquel Sánchez-Silva,N/A,Spanish,Spain,N/A,N/A,N/A,series
116000000.0,Universal Pictures,USA,Roger Donaldson,Action,67127760.0,Dante's Peak,PG-13,1997-02-07,108,5.9,Pierce Brosnan,67277,Leslie Bohem,1997,"Action, Adventure, Thriller",Leslie Bohem,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith, Jeremy Foley",Volcanologist Harry Dalton and mayor Rachel Wando of Dante's Peak try to convince the city council and the other volcanologists that the volcano right above Dante's peak is indeed dangerous. People's safety is being set against economical interests.,English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA1MWM3Y2MtM2YyMS00ZGI1LTgwMGQtMzczYjA5ZThmZTQ1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,43,movie
20000000.0,Q Productions,USA,Gregory Nava,Biography,35422828.0,Selena,PG,1997-03-21,127,6.7,Jennifer Lopez,20575,Gregory Nava,1997,"Biography, Drama, Music",Gregory Nava,"Jennifer Lopez, Edward James Olmos, Jon Seda","The film tells the story of the life of Mexican ""Tejano"" style singer Selena Quintanilla-Perez and the progress of her career resulting in her No. 1 US album.","English, Spanish",United States,8 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZGE0Y2RlNmQtZDY0Ni00Njk5LWFiZWUtMzc5N2VlZTBhOGE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,67,movie
40000000.0,New Line Cinema,USA,Mark A.Z. Dipp�,Action,54967359.0,Spawn,R,1997-08-01,96,5.2,John Leguizamo,56225,Todd McFarlane,1997,"Action, Drama, Horror","Todd McFarlane (comic book), Alan B. McElroy (screen story), Mark A.Z. Dippé (screen story), Alan B. McElroy (screenplay)","Michael Jai White, John Leguizamo, Martin Sheen, Theresa Randle","An assassin named Al Simmons is double-crossed and murdered by his evil boss Jason Wynn. Al makes a deal with the devil and returns to earth as Spawn to see his wife. He is ordered by the devil's minion, The Clown, to kill Wynn. Wynn has made a deal with the clown too and is suppose to destroy the world with a deadly virus that will help start Armageddon and allow Hell to attack Heaven. Spawn must choose between Good & Evil.",English,USA,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,34,movie
